 user_code, school_code, school_name, cur_grade, home_class, name, user_id, user_pw, email, phone, gardian_phone, gardian_relation, gender, position_checker, insert_date, update_date
100019166,1000,선유고등학교,2,7,정현우,a3b2pp0,y1o37nah,0vukku@school.com,010-3074-8004,010-6649-3339,부,M,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019167,1000,선유고등학교,2,7,이하은,d5nybxy,jwbtg0zo,1jsxb1@school.com,010-8672-4621,010-8037-5990,부,M,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019168,1000,선유고등학교,2,7,박시우,398s0g7,u61swnz0,ir1vyv@school.com,010-8378-4751,010-7450-7314,부,F,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019169,1000,선유고등학교,2,7,강예은,91fr5h8,hjec3twr,uslo1p@school.com,010-6060-2736,010-6525-1876,부,M,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019170,1000,선유고등학교,2,7,최준서,nniamay,jng6i3e1,7w6f2e@school.com,010-2678-1850,010-9245-3621,부,M,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019171,1000,선유고등학교,2,7,서서준,gva0sku,gk5rjkfa,p96slg@school.com,010-2156-5896,010-5018-9462,모,M,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019172,1000,선유고등학교,2,7,박지윤,ehf6goj,cf8npdtq,pph9ac@school.com,010-5255-2632,010-5019-9226,부,F,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019173,1000,선유고등학교,2,7,최건우,cax9glq,2kza5mxf,6fo82b@school.com,010-5284-4666,010-8973-5522,부,F,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019174,1000,선유고등학교,2,7,이지윤,um29e1b,8s2knmoo,b47oly@school.com,010-8980-1593,010-9116-3132,부,F,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019175,1000,선유고등학교,2,7,윤지우,kmmnifi,96491ijg,l3q1fk@school.com,010-6696-7782,010-5727-8323,모,F,1,2020-08-07 19:21:24,2020-08-07 19:21:24
100019176,1000,선유고등학교,2,8,윤준우,bn4i4em,kyikrcte,xkguxh@school.com,010-8358-6650,010-8434-5548,부,F,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019177,1000,선유고등학교,2,8,한수빈,8sew4v8,oyp1g53b,n72i5n@school.com,010-3251-8868,010-6318-7734,모,M,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019178,1000,선유고등학교,2,8,서하린,q4hd6xn,2ndmeev8,bpdje9@school.com,010-7281-3212,010-7679-9237,부,F,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019179,1000,선유고등학교,2,8,조도현,o95sm3j,tgmwy72f,h53knk@school.com,010-7723-5893,010-1759-5579,부,F,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019180,1000,선유고등학교,2,8,조하준,5uanj2h,8dxpzigk,3i6bzf@school.com,010-1528-7326,010-4106-3613,부,F,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019181,1000,선유고등학교,2,8,서준우,efb7qtl,a5r8q4wz,gpqyw8@school.com,010-2989-4436,010-4960-4881,모,F,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019182,1000,선유고등학교,2,8,한도현,wikez93,6sevhncs,ljd1rg@school.com,010-5442-2527,010-5663-8544,모,F,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019183,1000,선유고등학교,2,8,장지호,97uk3ny,xfdhf4t6,j1hl6w@school.com,010-5215-2508,010-6245-3754,모,M,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019184,1000,선유고등학교,2,8,최채원,4spcfzo,o60gpj8h,kbi5rt@school.com,010-6558-5213,010-6949-2898,부,M,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019185,1000,선유고등학교,2,8,조하준,xlxvjv0,ymshqfxi,kvg7h9@school.com,010-1634-9615,010-4107-4609,모,M,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019186,1000,선유고등학교,2,8,최시우,6suka1e,7q6a06co,suf2cg@school.com,010-1823-7080,010-5361-8718,모,F,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019187,1000,선유고등학교,2,8,김주원,uf46d1b,illoz6js,uoymor@school.com,010-1368-8352,010-2983-7727,부,F,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019188,1000,선유고등학교,2,8,최지훈,yduob90,q3ejgawl,y2fd9t@school.com,010-1587-5864,010-9201-6576,부,M,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019189,1000,선유고등학교,2,8,윤선우,jiu8xgz,fhive19b,285bzy@school.com,010-6969-4583,010-7310-5470,부,M,1,2020-08-07 19:21:50,2020-08-07 19:21:50
100019190,1000,선유고등학교,2,8,조지우,molrwo1,zzxc0dxl,gorx5d@school.com,010-5567-5545,010-2476-8222,부,M,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019191,1000,선유고등학교,2,8,조민준,fv5hqsy,7yicceq3,varay2@school.com,010-9743-4061,010-4377-2153,모,M,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019192,1000,선유고등학교,2,8,신도현,x34sg97,ossdfly4,olrulo@school.com,010-1645-2716,010-2268-1605,부,F,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019193,1000,선유고등학교,2,8,장유준,k6ztq3x,f9mc2clq,48ocnn@school.com,010-7524-4383,010-1848-6833,부,F,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019194,1000,선유고등학교,2,8,서하은,zhitlmb,ucngc4py,t4sp5g@school.com,010-5044-4684,010-8990-9919,부,F,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019195,1000,선유고등학교,2,8,임현준,v48tb49,fvk0u55f,icbftr@school.com,010-1298-4544,010-1382-1845,모,M,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019196,1000,선유고등학교,2,8,한하은,ht7apru,fwp2upjq,iye9t4@school.com,010-6524-2715,010-7613-1985,모,M,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019197,1000,선유고등학교,2,8,오서윤,zb6hmzv,rtd3spyc,u3pdc5@school.com,010-9346-9908,010-5324-7644,모,F,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019198,1000,선유고등학교,2,8,조서진,7vh5ua6,9b622b95,snv1sv@school.com,010-2680-3737,010-2403-6718,부,F,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019199,1000,선유고등학교,2,8,신지민,u4qi7es,5rkcx2s5,rxs4qq@school.com,010-6434-3736,010-4559-2358,모,M,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019200,1000,선유고등학교,2,8,신지우,tb4a2vb,24key6vy,rtyrzx@school.com,010-8121-3917,010-7691-4561,부,F,1,2020-08-07 19:21:51,2020-08-07 19:21:51
100019201,1000,선유고등학교,2,9,오수아,0flgcws,2dslr2si,jffrpx@school.com,010-9205-8467,010-7381-6534,부,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019202,1000,선유고등학교,2,9,서서준,del0may,mwuy4hty,6ipmyr@school.com,010-1335-5675,010-5268-9675,부,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019203,1000,선유고등학교,2,9,한유준,5xcf35s,3xlzi7zu,ax6ug4@school.com,010-6805-1399,010-8345-9266,부,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019204,1000,선유고등학교,2,9,오지민,lhoiy5c,1tweha85,sqyd63@school.com,010-1950-5121,010-9057-7145,모,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019205,1000,선유고등학교,2,9,조예준,4m1vjeu,rsjra0x6,8ygd1j@school.com,010-3589-1982,010-6737-4702,모,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019206,1000,선유고등학교,2,9,최현우,h9r06eg,s58enrf3,82vp89@school.com,010-5395-7488,010-8938-6502,부,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019207,1000,선유고등학교,2,9,한도윤,03c9q48,scfgzxry,c1qyj0@school.com,010-4860-6363,010-2489-7567,모,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019208,1000,선유고등학교,2,9,한지민,cn7i8jw,dmic9hyx,d3jfxd@school.com,010-8778-8152,010-6692-2864,부,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019209,1000,선유고등학교,2,9,이주원,rr4sd3g,l6lt7q7a,a8afa1@school.com,010-2844-2185,010-6118-4870,모,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019210,1000,선유고등학교,2,9,박하린,dccx1xv,co5jndhe,man9jd@school.com,010-7786-3591,010-9087-3814,모,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019211,1000,선유고등학교,2,9,서민서,rn8o5h1,1jdcvold,cs7s0w@school.com,010-4951-6004,010-1341-4194,모,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019212,1000,선유고등학교,2,9,김민준,obbvcp9,nk2koahc,3n9i6n@school.com,010-4959-6201,010-2463-9331,모,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019213,1000,선유고등학교,2,9,최지윤,pq5rls1,f7kth8me,hv6zst@school.com,010-5214-8190,010-7702-9743,부,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019214,1000,선유고등학교,2,9,김은서,j0p3yaa,4izg98e0,07wewd@school.com,010-8858-8914,010-7560-3150,모,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019215,1000,선유고등학교,2,9,오서연,tofobo6,80ihghs1,4hlbto@school.com,010-6034-6053,010-2037-2955,모,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019216,1000,선유고등학교,2,9,강수빈,z4ngkwk,rfpn6alg,x2asos@school.com,010-3489-5899,010-5623-2402,부,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019217,1000,선유고등학교,2,9,강하준,4c6kxul,5ezlbwn8,x2m3og@school.com,010-3997-5902,010-1949-6764,부,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019218,1000,선유고등학교,2,9,신주원,gv35yd7,12b1uecq,vvpt00@school.com,010-2856-8953,010-8977-1267,모,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019219,1000,선유고등학교,2,9,최은서,rrrmdy0,zrsnzfgw,7jkc2b@school.com,010-6896-1469,010-3476-3693,부,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019220,1000,선유고등학교,2,9,최유준,wsyqmrs,mhhl5g4l,bgb1cf@school.com,010-5566-1453,010-9345-2141,부,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019221,1000,선유고등학교,2,9,장하준,8l1e9wk,8442mbw2,kj17q3@school.com,010-9077-9386,010-9462-4579,부,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019222,1000,선유고등학교,2,9,임윤서,7brcbat,0iyxns99,mlgqoi@school.com,010-4357-5006,010-1538-1163,부,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019223,1000,선유고등학교,2,9,강지윤,ovzrmjw,qdl57v7c,zo7klj@school.com,010-5548-4707,010-5220-7046,부,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019224,1000,선유고등학교,2,9,윤수빈,jkrdzty,i8ooq1k9,t48fje@school.com,010-3233-9554,010-6889-1590,모,F,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019225,1000,선유고등학교,2,9,정서현,jfz2uro,g752fqo9,cfd3bj@school.com,010-3087-1603,010-6931-2742,모,M,1,2020-08-07 19:22:14,2020-08-07 19:22:14
100019226,1000,선유고등학교,2,10,서지안,d439ywc,7yugxtj5,ugum3n@school.com,010-8827-7894,010-2232-2504,모,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019227,1000,선유고등학교,2,10,신우진,mszc5i4,bmrdporw,759kto@school.com,010-2404-6593,010-8122-9672,부,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019228,1000,선유고등학교,2,10,조수아,53vi6d5,f4ixs2w8,b7017z@school.com,010-6519-6618,010-1995-6352,부,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019229,1000,선유고등학교,2,10,한서현,sv8lbdu,lfdvh7c8,mrcqt2@school.com,010-4688-6198,010-8403-8832,모,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019230,1000,선유고등학교,2,10,최현우,cxv2r4i,9w87svz2,w7nvvl@school.com,010-4438-1962,010-8976-5854,부,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019231,1000,선유고등학교,2,10,한윤서,dpkzo6p,eo8kx6eg,d7bm7m@school.com,010-4032-5315,010-1641-2550,모,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019232,1000,선유고등학교,2,10,한하린,01k6lsg,ly83pdk0,6r0q6q@school.com,010-8039-7368,010-3350-5679,모,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019233,1000,선유고등학교,2,10,장다은,4au4svk,szt4myi2,1bhptu@school.com,010-8510-1644,010-1881-6635,부,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019234,1000,선유고등학교,2,10,윤지우,4hwu8ut,s1h0hqp5,97ajb3@school.com,010-5616-6180,010-6149-3542,부,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019235,1000,선유고등학교,2,10,이시우,b2fpf3z,1evip6ou,vvya5o@school.com,010-7882-6107,010-6447-8832,모,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019236,1000,선유고등학교,2,10,정서현,lzizmz0,1l26uaqx,rwv1nj@school.com,010-7546-6238,010-9370-9594,모,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019237,1000,선유고등학교,2,10,최지훈,e5u70bp,p6mifdtn,kk57pn@school.com,010-2303-7674,010-5784-2506,부,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019238,1000,선유고등학교,2,10,오시우,68a7e9h,615nqr78,ixerpz@school.com,010-8435-9248,010-8557-6646,모,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019239,1000,선유고등학교,2,10,이유준,sdd8o4w,8rjxsu6g,sb5ucx@school.com,010-2149-8517,010-4282-5884,부,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019240,1000,선유고등학교,2,10,정주원,0zc1jt5,i4fatj51,tcpsrm@school.com,010-4701-6605,010-8751-7886,모,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019241,1000,선유고등학교,2,10,장주원,tjfcvk0,5m8oh4o9,zod30n@school.com,010-8150-2325,010-4068-2444,부,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019242,1000,선유고등학교,2,10,이지유,x4hanez,x6c39m1k,dgcwnk@school.com,010-6781-8937,010-1332-6598,부,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019243,1000,선유고등학교,2,10,한지우,5jxeaea,paha9xxt,0qzw7f@school.com,010-9932-1894,010-3730-6911,부,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019244,1000,선유고등학교,2,10,이하린,xehuk9h,y6bmum1w,ndrrmk@school.com,010-5193-3302,010-9292-5688,모,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019245,1000,선유고등학교,2,10,서예은,2f51hmy,0zrpw916,4hs9uh@school.com,010-7716-2178,010-3967-1375,모,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019246,1000,선유고등학교,2,10,김하은,41pz7oj,7q6d1h4d,5lus60@school.com,010-2955-9716,010-7366-5934,부,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019247,1000,선유고등학교,2,10,윤주원,tkewzwl,3jtkaa19,2rfll2@school.com,010-1933-7123,010-5463-3741,부,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019248,1000,선유고등학교,2,10,장도현,psg6mwc,xou3b2zc,2e0nue@school.com,010-6916-2074,010-5650-3004,모,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019249,1000,선유고등학교,2,10,박지훈,nyyxdwh,nuxu1so1,h5evee@school.com,010-4404-2034,010-4311-8592,모,M,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019250,1000,선유고등학교,2,10,정민준,6a4g4kr,jdt6omko,qp7i59@school.com,010-6091-2919,010-9816-9930,모,F,1,2020-08-07 19:22:38,2020-08-07 19:22:38
100019251,1000,선유고등학교,2,11,장예은,49j4qnw,f9etn7rr,iydumn@school.com,010-8829-6333,010-8345-1554,모,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019252,1000,선유고등학교,2,11,정예준,6896v8j,mb4n4usa,9hhkja@school.com,010-8787-3425,010-1238-6388,모,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019253,1000,선유고등학교,2,11,조지민,hjm933c,k102kwi8,lei3nb@school.com,010-5558-6945,010-5558-4063,모,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019254,1000,선유고등학교,2,11,장도현,78iw8ih,5x57j0w8,j9sc7h@school.com,010-3187-7954,010-7195-2751,모,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019255,1000,선유고등학교,2,11,임현우,zxn348y,9adn1k9n,aphda8@school.com,010-1535-1300,010-3428-9802,모,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019256,1000,선유고등학교,2,11,조서현,kl96gfy,vtqac6mx,jus6y1@school.com,010-3161-9766,010-4202-7130,부,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019257,1000,선유고등학교,2,11,정하은,5xxmpex,w65kswak,bblz2j@school.com,010-9436-1656,010-5584-5294,부,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019258,1000,선유고등학교,2,11,강예준,e1fdq18,qld4hfp6,2ycx5l@school.com,010-1861-3535,010-1577-7394,모,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019259,1000,선유고등학교,2,11,이하준,fewmjmy,2k2jyy1p,jx9jyb@school.com,010-3443-5295,010-1779-8208,부,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019260,1000,선유고등학교,2,11,최수아,q4gnhxu,3tft5v0d,a2m4bj@school.com,010-3040-8056,010-6108-8706,부,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019261,1000,선유고등학교,2,11,박하준,ovjnmrt,dwfmuaq1,koz5fz@school.com,010-2838-3574,010-7382-9897,모,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019262,1000,선유고등학교,2,11,김서윤,2688dan,you2ry3o,4ppzg7@school.com,010-8826-1118,010-1362-9603,모,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019263,1000,선유고등학교,2,11,조수아,45mjio8,pkq3qhy2,r7uuk8@school.com,010-8618-3160,010-1730-1286,부,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019264,1000,선유고등학교,2,11,박민서,rsg86il,r9rxmaxu,2ejy7l@school.com,010-7892-7922,010-6824-7563,모,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019265,1000,선유고등학교,2,11,서지후,w9cm9x1,sm6wewda,fdcmvy@school.com,010-8431-9451,010-3426-6033,부,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019266,1000,선유고등학교,2,11,최서진,2kimfga,nugbsha8,ejmwtw@school.com,010-2657-9804,010-2757-3529,부,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019267,1000,선유고등학교,2,11,김현우,16jc8o0,kxse6yxc,comnq5@school.com,010-9596-4469,010-7335-2686,모,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019268,1000,선유고등학교,2,11,정서현,qqg4xf4,ay8zko9r,hsv808@school.com,010-9720-8798,010-6641-3775,모,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019269,1000,선유고등학교,2,11,김서준,jvxq9ik,w2zy1r0p,oq2h1g@school.com,010-8847-7011,010-8042-1951,모,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019270,1000,선유고등학교,2,11,강지후,kjto8bn,jpmzkf4q,uitocq@school.com,010-5534-8109,010-2615-1908,모,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019271,1000,선유고등학교,2,11,한도현,dfoewmh,asg5jlwx,5ctuoe@school.com,010-5234-2889,010-7861-5244,부,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019272,1000,선유고등학교,2,11,강채원,dj7q43n,dlle0py0,23t0f1@school.com,010-4801-8520,010-5346-6044,모,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019273,1000,선유고등학교,2,11,이수아,x9pa77p,lwbpj8qc,6lwj8t@school.com,010-4817-6402,010-7472-8429,부,F,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019274,1000,선유고등학교,2,11,한예은,otgsapo,w498i924,ud7z75@school.com,010-8068-7433,010-8643-9547,부,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019275,1000,선유고등학교,2,11,박지호,t9hy9fa,56ugcjri,vnmqvh@school.com,010-3588-9729,010-6195-3573,모,M,1,2020-08-07 19:23:02,2020-08-07 19:23:02
100019276,1000,선유고등학교,2,12,장수아,1xc6a9w,wmq6hr8m,0jcrxj@school.com,010-6760-8146,010-1305-5827,모,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019277,1000,선유고등학교,2,12,김하준,a3yqwob,32mc7hng,d7dg1i@school.com,010-5954-4967,010-5300-5337,부,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019278,1000,선유고등학교,2,12,오하린,c5rrcjf,txeqb98f,x2t9zu@school.com,010-2442-5329,010-4963-9486,모,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019279,1000,선유고등학교,2,12,장지호,wybdwyj,t91zix83,txcr99@school.com,010-2368-6429,010-2880-8845,모,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019280,1000,선유고등학교,2,12,윤유준,op0ll6v,1oshf4ka,5rpqcx@school.com,010-6443-4799,010-2629-4869,모,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019281,1000,선유고등학교,2,12,오지호,fvmfax6,5k9qnctn,108brr@school.com,010-4762-6037,010-6410-8516,부,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019282,1000,선유고등학교,2,12,오현준,ph2woyb,84j3t2as,qstquw@school.com,010-3798-6102,010-5004-4550,모,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019283,1000,선유고등학교,2,12,신채원,wuvarqz,pzcu8yks,5s3d74@school.com,010-5692-5214,010-9270-3468,부,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019284,1000,선유고등학교,2,12,임준서,z5lrn7z,golqircz,d0egg8@school.com,010-4272-1720,010-1240-3912,모,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019285,1000,선유고등학교,2,12,한하린,gkqa4qx,zuc8nz88,fbh7tn@school.com,010-4607-8773,010-7642-2933,부,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019286,1000,선유고등학교,2,12,강지후,3kl8au7,tyr1geo5,jeack2@school.com,010-8879-5806,010-3678-8506,부,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019287,1000,선유고등학교,2,12,정민서,obu0tc5,93ou6sff,10piyr@school.com,010-9833-1677,010-4594-3769,모,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019288,1000,선유고등학교,2,12,정준서,fd49jev,tv6qb8h9,p9hzrh@school.com,010-9620-7172,010-8177-3378,모,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019289,1000,선유고등학교,2,12,박주원,gk6ho4q,cr1mkah6,99hzqz@school.com,010-7523-6717,010-8246-9103,부,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019290,1000,선유고등학교,2,12,강지유,dmm2nvs,83mzw3eh,09su2j@school.com,010-6065-4868,010-9771-5491,부,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019291,1000,선유고등학교,2,12,조수아,dy6ve85,tmfdjntn,iucknj@school.com,010-6792-9274,010-4876-8157,부,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019292,1000,선유고등학교,2,12,최하준,p65krfb,f98itwg1,woequ3@school.com,010-6899-2529,010-2324-4849,모,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019293,1000,선유고등학교,2,12,윤지호,spo6w43,t65okdf5,kfoeqb@school.com,010-5800-8610,010-5598-8396,모,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019294,1000,선유고등학교,2,12,장지후,jc75zf6,75szgtrh,uuwpxw@school.com,010-4495-8729,010-8574-2122,모,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019295,1000,선유고등학교,2,12,신서준,9g6nx6x,j0mwfgbl,26r4o7@school.com,010-1289-4100,010-9737-8922,부,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019296,1000,선유고등학교,2,12,조우진,3947buw,u3dy3glc,he1b2n@school.com,010-1734-3941,010-2593-6148,모,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019297,1000,선유고등학교,2,12,이서연,x3dtuca,vp9zt6su,4unhul@school.com,010-6369-2506,010-5729-1811,모,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019298,1000,선유고등학교,2,12,이수아,0qo1gl3,4fbhcavk,gs1cav@school.com,010-3596-5792,010-6583-8012,모,M,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019299,1000,선유고등학교,2,12,신유준,48g1hwy,9i3ejfj0,7mukk2@school.com,010-7942-1370,010-8222-1442,모,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019300,1000,선유고등학교,2,12,임서진,bk3p7md,h286zxkg,ja6o3z@school.com,010-3843-2111,010-6266-3956,부,F,1,2020-08-07 19:23:26,2020-08-07 19:23:26
100019301,1000,선유고등학교,2,13,임수빈,71zxqen,i8zsg07n,ogfmdh@school.com,010-1775-9012,010-2848-9900,부,M,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019302,1000,선유고등학교,2,13,임준우,7iy3ks4,63gumgds,w7wat8@school.com,010-3934-8822,010-3740-5187,부,F,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019303,1000,선유고등학교,2,13,오수아,d9c7ugw,udh7lpsb,b08hwe@school.com,010-7624-2662,010-5394-7844,부,M,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019304,1000,선유고등학교,2,13,서도현,10v0859,s3acexsl,v9g3tr@school.com,010-1294-6083,010-9326-4688,모,F,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019305,1000,선유고등학교,2,13,정예은,v9e8od6,tc08ng8a,oftxn7@school.com,010-1734-3357,010-7485-9265,부,F,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019306,1000,선유고등학교,2,13,정서윤,t8hw405,vsqj85sp,wncxim@school.com,010-2724-3869,010-3022-9217,부,F,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019307,1000,선유고등학교,2,13,조준서,9ynv2dg,crytf0m8,naiz8i@school.com,010-3436-5547,010-7166-1823,부,M,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019308,1000,선유고등학교,2,13,정지훈,421q5y4,pkf6zx4m,uls9fc@school.com,010-5981-1307,010-4056-3765,부,F,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019309,1000,선유고등학교,2,13,장시우,al039wg,nixtum8b,4qsk2s@school.com,010-4030-6030,010-1970-6640,부,M,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019310,1000,선유고등학교,2,13,박하준,6erhie4,xkha872o,llahv0@school.com,010-9452-4447,010-1806-3356,모,F,1,2020-08-07 19:23:49,2020-08-07 19:23:49
100019311,1000,선유고등학교,2,13,정윤서,uk4j5ue,ptjx4x62,k6u9ru@school.com,010-1507-9034,010-7431-5520,모,M,1,2020-08-07 19:23:49,2020-08-07 19:23:49
